,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.145202,0.308872,1.058795
2,1.096093,0.186067,0.534851
4,0.897346,0.111272,0.416434
8,1.820433,0.059543,0.807474
16,5.111116,0.037132,2.300962
