,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.612753,0.37126,0.785905
2,0.808352,0.219929,0.397401
4,0.65341,0.134648,0.305754
8,0.626541,0.068649,0.296533
16,0.6761,0.040447,0.323465
