,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.503273,0.33384,0.734641
2,0.785605,0.199096,0.374115
4,0.668028,0.126566,0.323239
8,0.66992,0.066204,0.318818
16,0.938303,0.038336,0.399604
