,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.222898,0.340073,1.086494
2,1.118311,0.205145,0.561433
4,0.901459,0.120236,0.427141
8,1.906452,0.063922,0.793367
16,5.031757,0.037569,2.332837
