,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.099865,0.341991,0.999905
2,1.266355,0.214232,0.621949
4,0.911783,0.123633,0.465955
8,0.821285,0.064181,0.386064
16,0.935566,0.038478,0.82858
