,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,38.363879,3.024589,15.830756
2,16.287274,1.399032,7.162195
4,12.514349,0.743705,5.576428
8,26.414405,0.372694,11.686367
16,62.247212,0.192064,30.067481
