,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.086677,0.31546,0.972951
2,1.229836,0.188351,0.574346
4,0.906862,0.111963,0.439877
8,0.902671,0.060423,0.427227
16,1.158884,0.037035,6.971673
