,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.516357,0.319865,0.694792
2,0.91056,0.200233,0.384556
4,0.800699,0.12232,0.355429
8,0.927002,0.063605,0.388203
16,1.341379,0.038957,0.582886
