,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.685503,0.3029,1.089326
2,1.688509,0.185961,1.066894
4,2.498644,0.110611,1.183604
8,3.714734,0.060398,1.771724
16,6.788952,0.036187,3.34353
