,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,21.44989,2.392039,13.285582
2,17.825033,1.135621,14.204208
4,19.685979,0.63767,14.116012
8,22.292047,0.342394,16.830978
16,28.724213,0.204266,37.008824
