,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.045382,0.314285,0.952926
2,1.181535,0.190025,0.568068
4,0.862058,0.113541,0.424802
8,0.772962,0.060546,0.359256
16,0.869061,0.037223,1.496906
