,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,29.852858,2.34951,21.52695
2,24.11776,1.12237,17.316978
4,22.440713,0.631435,16.484178
8,22.534219,0.34742,16.649664
16,21.905519,0.192087,17.214609
