,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.290669,0.612444,1.648211
2,1.918816,0.336406,0.963246
4,1.441403,0.19748,0.716806
8,1.330697,0.10844,0.636338
16,1.694981,0.059769,0.824742
32,54.530435,0.063875,17.675534
