,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.592926,0.331164,0.779782
2,0.826431,0.20032,0.392904
4,0.729632,0.126485,0.352586
8,0.701812,0.064938,0.305516
16,0.64448,0.039877,0.225405
