,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.993068,0.314799,0.921806
2,1.178933,0.191763,0.566196
4,0.915037,0.115527,0.43733
8,0.822799,0.060723,0.380253
16,1.66716,0.036761,0.794504
