,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,29.773869,2.371526,20.43011
2,23.926174,1.142196,17.123478
4,22.908161,0.639757,16.661293
8,23.748445,0.346501,16.672226
16,25.28271,0.193916,18.618
