,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.518634,0.323518,0.708348
2,0.924201,0.194501,0.387671
4,0.782992,0.123565,0.354224
8,0.892712,0.063945,0.38726
16,1.377948,0.038669,0.586341
