,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.933081,0.318786,0.900213
2,1.113148,0.191409,0.539741
4,0.850708,0.113541,0.414561
8,1.114502,0.061148,0.403174
16,4.838968,0.037383,2.581855
