,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.592726,0.356904,0.716647
2,0.95287,0.21834,0.402539
4,0.784957,0.134051,0.340429
8,0.894998,0.068313,0.375034
16,1.393937,0.040184,0.584888
