,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.118632,0.306024,1.053125
2,1.098749,0.189505,0.533091
4,0.911318,0.114226,0.416085
8,1.917848,0.060402,0.825074
16,5.625161,0.037932,2.216454
