,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.606298,0.378073,0.804711
2,0.809925,0.219076,0.397372
4,0.637696,0.133324,0.296927
8,0.621768,0.068163,0.288164
16,0.65865,0.041883,0.302342
