,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.410769,0.270501,1.250406
5,1.458351,0.08476,0.606593
9,1.543967,0.049346,0.841025
13,1.810199,0.038497,0.946949
17,3.98421,0.033582,1.043086
21,61.520878,0.037032,26.859316
