,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.201947,0.270132,1.40936
5,2.152726,0.084993,0.751262
9,4.866678,0.04883,1.73437
13,8.191499,0.037478,3.874789
17,12.349668,0.032576,5.49213
21,18.3878,0.042767,7.936402
