,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.532978,0.313021,0.73972
2,0.802398,0.196071,0.387318
4,0.690065,0.123559,0.335505
8,0.714281,0.063646,0.35587
16,0.99298,0.038834,0.534254
