,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.37074,0.274003,1.448886
5,1.734171,0.085528,0.715796
9,2.525557,0.050351,0.71355
13,7.499276,0.037311,1.103136
17,15.320223,0.032176,4.313667
21,23.754664,0.038017,12.070878
