,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.633071,0.314937,0.720225
2,1.072008,0.194978,0.391395
4,0.961344,0.123354,0.36463
8,1.61517,0.062315,0.506097
16,6.173382,0.038224,2.30199
