,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.615388,0.357263,0.750303
2,0.853413,0.216864,0.415635
4,0.689722,0.134194,0.339026
8,0.718715,0.066418,0.356439
16,0.973705,0.040273,0.491982
