,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.498408,0.306534,0.730284
2,0.837681,0.191416,0.390039
4,0.776911,0.122234,0.370938
8,0.780339,0.062806,0.380262
16,0.991368,0.03904,0.565685
