,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.00053,0.315738,0.941906
2,1.175849,0.191569,0.570892
4,0.918298,0.112425,0.436811
8,0.807811,0.06055,0.3815
16,1.008898,0.036708,0.870797
