,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.529311,0.30095,0.70207
2,0.933238,0.186016,0.378359
4,0.801899,0.109973,0.359111
8,0.928384,0.057833,0.392648
16,1.422597,0.035394,0.604013
