,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.125405,0.308428,1.050056
2,1.092806,0.187746,0.533621
4,0.891368,0.112434,0.413483
8,1.810917,0.060021,0.792632
16,5.013761,0.03668,2.322463
