,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.02993,0.274706,0.95128
2,1.205299,0.179111,0.574483
4,0.890021,0.102731,0.456479
8,0.818576,0.053337,0.404651
16,0.964851,0.033733,0.476658
