,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.662821,0.416226,0.714997
2,0.953683,0.18236,0.392378
4,0.9441,0.109672,0.370982
8,2.456831,0.05674,0.49256
16,8.686439,0.035051,2.472793
