,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.016862,0.318687,0.970424
2,1.212418,0.18629,0.586944
4,0.87834,0.113387,0.432417
8,0.792858,0.061054,0.378406
16,0.923918,0.036856,0.68774
