,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.106875,0.306546,1.047972
2,1.06988,0.183693,0.515316
4,0.860449,0.111116,0.396717
8,1.896822,0.060733,0.746411
16,4.881592,0.036827,2.512492
