,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.131248,0.309585,1.048515
2,1.094151,0.18663,0.530602
4,0.902949,0.113357,0.411954
8,1.907574,0.060496,0.754853
16,6.086377,0.037004,2.51524
