,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.511678,0.316293,0.693423
2,0.929693,0.189233,0.384703
4,0.792582,0.12319,0.356178
8,0.912595,0.064026,0.393821
16,1.397874,0.038408,0.751914
