,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.534526,0.300073,0.751859
2,0.811293,0.183782,0.382728
4,0.695047,0.110453,0.337174
8,0.735438,0.057312,0.364806
16,1.069627,0.035762,0.554762
