,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.587104,0.585742,1.7439
2,1.767729,0.321533,0.884503
4,1.460512,0.19517,0.662332
8,3.066792,0.106059,1.304365
16,8.227282,0.060688,3.391442
32,47.648248,0.067998,16.46149
