,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.495437,0.32799,0.692283
2,0.909678,0.198892,0.374334
4,0.767174,0.126546,0.336578
8,0.874749,0.06495,0.377682
16,1.304957,0.038896,0.555485
