,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.953376,0.31579,0.898038
2,1.13955,0.189299,0.55783
4,0.880468,0.113702,0.430397
8,1.278744,0.059882,0.4145
16,4.770358,0.037324,0.654152
