,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.616677,0.336655,0.805877
2,0.904991,0.201353,0.439699
4,0.909135,0.128554,0.457841
8,0.966542,0.066642,0.423885
16,0.958444,0.038968,0.388125
