,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.970796,0.32084,0.931318
2,1.174237,0.18864,0.573158
4,0.917395,0.11419,0.448988
8,0.810573,0.062019,0.376192
16,0.983439,0.036948,0.903498
