,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.516345,0.323893,0.761633
2,0.80778,0.193842,0.39266
4,0.693488,0.126521,0.334292
8,0.71454,0.065473,0.359304
16,1.007647,0.039098,0.512844
