,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.517969,0.308487,0.711239
2,0.842492,0.193298,0.38805
4,0.767473,0.120349,0.376344
8,0.735572,0.063825,0.383107
16,0.933359,0.037812,0.603071
