,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,21.159848,2.333365,14.865662
2,19.86515,1.13372,12.776877
4,17.343939,0.638606,12.15327
8,18.184667,0.343474,13.151205
16,22.660474,0.205546,16.030081
