,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.512327,0.318714,0.710044
2,0.93534,0.198026,0.390187
4,0.809922,0.120813,0.358437
8,0.931505,0.062573,0.400966
16,1.375649,0.038265,0.6301
