,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.517951,0.315821,0.722788
2,0.845725,0.19269,0.382532
4,0.721023,0.123693,0.365929
8,0.748062,0.063606,0.35827
16,0.942968,0.038678,0.570863
