,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.386143,0.602087,1.65485
2,1.938855,0.335577,0.947624
4,1.3947,0.194022,0.700168
8,1.251265,0.10788,0.600312
16,1.274275,0.060759,0.610788
32,60.558595,0.056957,27.854109
