,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,4.179023,0.266468,1.637986
5,2.60792,0.083819,0.879557
9,4.952839,0.049055,2.069119
13,9.247397,0.037223,4.454927
17,11.708229,0.032514,5.691417
21,23.755112,0.036996,6.762655
