,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.950891,0.314735,0.907491
2,1.137389,0.19502,0.555684
4,0.882406,0.115042,0.427948
8,1.163924,0.06022,0.411872
16,5.058824,0.036964,2.39403
