,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.046607,0.320527,0.954194
2,1.185674,0.190422,0.565601
4,0.865456,0.114274,0.421968
8,0.739239,0.061248,0.3497
16,0.832543,0.036231,0.585855
