,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,28.633538,2.365595,20.025168
2,22.980264,1.128811,16.868757
4,22.542526,0.649169,16.43556
8,22.629496,0.349902,16.4835
16,24.784364,0.196727,19.139596
