,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,25.454647,2.383355,18.099946
2,20.639748,1.154985,16.74808
4,20.953519,0.636538,16.905436
8,24.691318,0.349385,17.352547
16,28.329406,0.193625,27.470983
