,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.089166,0.270433,1.056535
2,1.091756,0.168097,0.538347
4,0.907637,0.100808,0.419967
8,1.881707,0.051776,0.76143
16,5.719588,0.03318,2.3465
