,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.004747,0.318459,0.935072
2,1.178301,0.186831,0.568924
4,0.91594,0.114091,0.443269
8,0.81517,0.061863,0.384826
16,0.979239,0.037724,2.484712
