,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.501819,0.318261,0.716947
2,0.839774,0.193234,0.389206
4,0.7206,0.118891,0.366432
8,0.745874,0.062691,0.365188
16,0.987056,0.038388,0.577906
