,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.541882,0.291874,0.761695
2,0.799194,0.180862,0.379895
4,0.690381,0.110578,0.324006
8,0.739365,0.057315,0.330762
16,1.203544,0.035342,0.405228
