,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.062345,0.314788,0.953476
2,1.223827,0.18726,0.552445
4,0.989785,0.113891,0.477591
8,2.730184,0.060198,1.449651
16,1.130902,0.03644,0.481771
