,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.272835,0.272201,1.424381
5,2.109769,0.084705,0.750693
9,5.066896,0.050946,1.578651
13,8.017265,0.038093,3.650523
17,12.119808,0.032472,5.574124
21,17.762086,0.042976,7.62935
