,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.586887,0.353812,0.711097
2,0.828246,0.220608,0.401929
4,0.665032,0.132869,0.31896
8,0.670813,0.06743,0.315869
16,0.837086,0.040509,0.341628
