,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.210029,0.269768,1.40971
5,2.107741,0.085592,0.757072
9,4.996042,0.049959,1.60542
13,7.870352,0.037162,3.794283
17,13.690953,0.032637,5.538811
21,17.296311,0.037827,7.487186
