,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.714636,0.372621,0.74236
2,1.061723,0.218517,0.40204
4,0.925472,0.132799,0.357483
8,2.420843,0.068763,0.482842
16,8.285555,0.04046,2.55385
