,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.038181,0.34972,0.98106
2,1.183677,0.20804,0.590975
4,0.904108,0.121858,0.442631
8,0.803314,0.063793,0.379875
16,0.960891,0.038613,1.891677
